"","...1","ID","stim_ID","GW","GAL","NGW","NGL","jitter1","jitter2","RT","outcomefeed","condition","session","response","GoResponse","Cue","req_action","correct","trial_number","block","TrialCount","feedback","OutValence","salient","followup_beha","correct_feedback","followup_response","next_action","next_action_binary"
"4685",18812,"DNHR0900",14,14,15,16,13,1550,579,644,1,"b.dacc",3,"press",1,"GW","Go",1,252,4,5,"win","Win","win","press",1,"press","press",1
"4686",18813,"DNHR0900",14,14,15,16,13,1867,563,522,0,"b.dacc",3,"press",1,"GW","Go",1,253,4,6,"neutral","Win",NA,"press",0,NA,"press",1
"4687",18815,"DNHR0900",14,14,15,16,13,2434,692,549,1,"b.dacc",3,"press",1,"GW","Go",1,255,4,7,"win","Win","win","press",1,"press","press",1
"4688",18834,"DNHR0900",14,14,15,16,13,1755,928,875,1,"b.dacc",3,"press",1,"GW","Go",1,274,4,8,"win","Win","win","press",1,"press","press",1
"4689",18840,"DNHR0900",14,14,15,16,13,1498,521,647,1,"b.dacc",3,"press",1,"GW","Go",1,280,4,9,"win","Win","win","press",1,"press","press",1
"4690",18842,"DNHR0900",14,14,15,16,13,2178,960,533,1,"b.dacc",3,"press",1,"GW","Go",1,282,4,10,"win","Win","win","press",1,"press","press",1
"4691",18844,"DNHR0900",14,14,15,16,13,1813,804,528,1,"b.dacc",3,"press",1,"GW","Go",1,284,4,11,"win","Win","win","press",1,"press","press",1
"4692",18848,"DNHR0900",14,14,15,16,13,2241,813,499,1,"b.dacc",3,"press",1,"GW","Go",1,288,4,12,"win","Win","win","press",1,"press","press",1
"4693",18850,"DNHR0900",14,14,15,16,13,1821,577,581,1,"b.dacc",3,"press",1,"GW","Go",1,290,4,13,"win","Win","win","press",1,"press","press",1
"4694",18861,"DNHR0900",14,14,15,16,13,1000,768,545,0,"b.dacc",3,"press",1,"GW","Go",1,301,4,14,"neutral","Win",NA,"press",0,NA,"press",1
"4695",18867,"DNHR0900",14,14,15,16,13,2393,519,332,1,"b.dacc",3,"press",1,"GW","Go",1,307,4,15,"win","Win","win","press",1,"press","press",1
"4696",18868,"DNHR0900",14,14,15,16,13,3377,580,475,0,"b.dacc",3,"press",1,"GW","Go",1,308,4,16,"neutral","Win",NA,"press",0,NA,"press",1
"4697",18869,"DNHR0900",14,14,15,16,13,1732,955,536,1,"b.dacc",3,"press",1,"GW","Go",1,309,4,17,"win","Win","win","press",1,"press","press",1
"4698",18872,"DNHR0900",14,14,15,16,13,1735,656,609,0,"b.dacc",3,"press",1,"GW","Go",1,312,4,18,"neutral","Win",NA,"press",0,NA,"press",1
"4699",18877,"DNHR0900",14,14,15,16,13,1783,702,546,1,"b.dacc",3,"press",1,"GW","Go",1,317,4,19,"win","Win","win","press",1,"press","press",1
"4700",18879,"DNHR0900",14,14,15,16,13,2307,534,541,1,"b.dacc",3,"press",1,"GW","Go",1,319,4,20,"win","Win","win",NA,1,NA,NA,NA
"4701",18895,"EEMR0429",2,2,1,4,3,2596,888,0,1,"b.dacc",3,"no_press",0,"GW","Go",0,15,1,1,"win","Win","win","no_press",0,NA,"no_press",0
"4702",18899,"EEMR0429",2,2,1,4,3,1657,974,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,19,1,2,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4703",18902,"EEMR0429",2,2,1,4,3,2314,982,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,22,1,3,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4704",18905,"EEMR0429",2,2,1,4,3,1430,761,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,25,1,4,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4705",18906,"EEMR0429",2,2,1,4,3,1548,793,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,26,1,5,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4706",18908,"EEMR0429",2,2,1,4,3,1722,857,0,1,"b.dacc",3,"no_press",0,"GW","Go",0,28,1,6,"win","Win","win","no_press",0,NA,"no_press",0
"4707",18909,"EEMR0429",2,2,1,4,3,1202,921,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,29,1,7,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4708",18911,"EEMR0429",2,2,1,4,3,2343,685,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,31,1,8,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4709",18912,"EEMR0429",2,2,1,4,3,3396,982,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,32,1,9,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4710",18916,"EEMR0429",2,2,1,4,3,1306,660,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,36,1,10,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4711",18917,"EEMR0429",2,2,1,4,3,1809,896,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,37,1,11,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4712",18923,"EEMR0429",2,2,1,4,3,2813,964,0,1,"b.dacc",3,"no_press",0,"GW","Go",0,43,1,12,"win","Win","win","no_press",0,NA,"no_press",0
"4713",18929,"EEMR0429",2,2,1,4,3,1564,820,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,49,1,13,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4714",18930,"EEMR0429",2,2,1,4,3,2330,534,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,50,1,14,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4715",18933,"EEMR0429",2,2,1,4,3,1559,874,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,53,1,15,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4716",18939,"EEMR0429",2,2,1,4,3,1668,751,0,1,"b.dacc",3,"no_press",0,"GW","Go",0,59,1,16,"win","Win","win","no_press",0,NA,"no_press",0
"4717",18943,"EEMR0429",2,2,1,4,3,2410,940,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,63,1,17,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4718",18947,"EEMR0429",2,2,1,4,3,1659,978,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,67,1,18,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4719",18948,"EEMR0429",2,2,1,4,3,1923,877,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,68,1,19,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4720",18953,"EEMR0429",2,2,1,4,3,1522,873,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,73,1,20,"neutral","Win",NA,"no_press",1,"no_press",NA,NA
"4721",18961,"EEMR0429",8,8,5,6,7,2525,887,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,81,2,1,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4722",18962,"EEMR0429",8,8,5,6,7,1681,729,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,82,2,2,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4723",18973,"EEMR0429",8,8,5,6,7,1468,639,0,1,"b.dacc",3,"no_press",0,"GW","Go",0,93,2,3,"win","Win","win","no_press",0,NA,"no_press",0
"4724",18974,"EEMR0429",8,8,5,6,7,2671,520,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,94,2,4,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4725",18975,"EEMR0429",8,8,5,6,7,1638,669,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,95,2,5,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4726",18979,"EEMR0429",8,8,5,6,7,2200,905,0,1,"b.dacc",3,"no_press",0,"GW","Go",0,99,2,6,"win","Win","win","no_press",0,NA,"no_press",0
"4727",18981,"EEMR0429",8,8,5,6,7,1439,910,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,101,2,7,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4728",18983,"EEMR0429",8,8,5,6,7,2328,630,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,103,2,8,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4729",18989,"EEMR0429",8,8,5,6,7,2223,954,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,109,2,9,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4730",18995,"EEMR0429",8,8,5,6,7,2185,930,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,115,2,10,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4731",18999,"EEMR0429",8,8,5,6,7,2355,662,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,119,2,11,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4732",19005,"EEMR0429",8,8,5,6,7,1989,842,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,125,2,12,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4733",19006,"EEMR0429",8,8,5,6,7,1485,743,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,126,2,13,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4734",19011,"EEMR0429",8,8,5,6,7,2211,743,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,131,2,14,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4735",19017,"EEMR0429",8,8,5,6,7,1780,897,0,1,"b.dacc",3,"no_press",0,"GW","Go",0,137,2,15,"win","Win","win","no_press",0,NA,"no_press",0
"4736",19022,"EEMR0429",8,8,5,6,7,5000,651,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,142,2,16,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4737",19033,"EEMR0429",8,8,5,6,7,2093,802,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,153,2,17,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4738",19038,"EEMR0429",8,8,5,6,7,2172,912,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,158,2,18,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4739",19039,"EEMR0429",8,8,5,6,7,1649,608,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,159,2,19,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4740",19040,"EEMR0429",8,8,5,6,7,1752,793,0,1,"b.dacc",3,"no_press",0,"GW","Go",0,160,2,20,"win","Win","win","no_press",0,NA,NA,NA
"4741",19041,"EEMR0429",12,12,11,10,9,1800,681,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,161,3,1,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4742",19044,"EEMR0429",12,12,11,10,9,1211,948,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,164,3,2,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4743",19045,"EEMR0429",12,12,11,10,9,1744,786,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,165,3,3,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4744",19062,"EEMR0429",12,12,11,10,9,1000,504,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,182,3,4,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4745",19074,"EEMR0429",12,12,11,10,9,1951,817,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,194,3,5,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4746",19076,"EEMR0429",12,12,11,10,9,1155,780,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,196,3,6,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4747",19077,"EEMR0429",12,12,11,10,9,2722,868,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,197,3,7,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4748",19081,"EEMR0429",12,12,11,10,9,1803,661,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,201,3,8,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4749",19084,"EEMR0429",12,12,11,10,9,1867,776,0,1,"b.dacc",3,"no_press",0,"GW","Go",0,204,3,9,"win","Win","win","no_press",0,NA,"no_press",0
"4750",19089,"EEMR0429",12,12,11,10,9,1000,833,0,1,"b.dacc",3,"no_press",0,"GW","Go",0,209,3,10,"win","Win","win","no_press",0,NA,"no_press",0
"4751",19092,"EEMR0429",12,12,11,10,9,1944,886,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,212,3,11,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4752",19093,"EEMR0429",12,12,11,10,9,2659,804,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,213,3,12,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4753",19095,"EEMR0429",12,12,11,10,9,1761,529,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,215,3,13,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4754",19099,"EEMR0429",12,12,11,10,9,1486,853,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,219,3,14,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4755",19102,"EEMR0429",12,12,11,10,9,2188,844,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,222,3,15,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4756",19103,"EEMR0429",12,12,11,10,9,1813,591,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,223,3,16,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4757",19108,"EEMR0429",12,12,11,10,9,2224,768,0,1,"b.dacc",3,"no_press",0,"GW","Go",0,228,3,17,"win","Win","win","no_press",0,NA,"no_press",0
"4758",19110,"EEMR0429",12,12,11,10,9,2090,678,0,1,"b.dacc",3,"no_press",0,"GW","Go",0,230,3,18,"win","Win","win","no_press",0,NA,"no_press",0
"4759",19117,"EEMR0429",12,12,11,10,9,2394,915,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,237,3,19,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4760",19118,"EEMR0429",12,12,11,10,9,2174,539,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,238,3,20,"neutral","Win",NA,"no_press",1,"no_press",NA,NA
"4761",19123,"EEMR0429",16,16,15,14,13,1321,948,0,1,"b.dacc",3,"no_press",0,"GW","Go",0,243,4,1,"win","Win","win","no_press",0,NA,"no_press",0
"4762",19129,"EEMR0429",16,16,15,14,13,1482,820,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,249,4,2,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4763",19131,"EEMR0429",16,16,15,14,13,2247,834,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,251,4,3,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4764",19136,"EEMR0429",16,16,15,14,13,2674,550,0,1,"b.dacc",3,"no_press",0,"GW","Go",0,256,4,4,"win","Win","win","no_press",0,NA,"no_press",0
"4765",19140,"EEMR0429",16,16,15,14,13,1815,639,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,260,4,5,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4766",19141,"EEMR0429",16,16,15,14,13,1699,989,0,1,"b.dacc",3,"no_press",0,"GW","Go",0,261,4,6,"win","Win","win","no_press",0,NA,"no_press",0
"4767",19145,"EEMR0429",16,16,15,14,13,2200,824,0,1,"b.dacc",3,"no_press",0,"GW","Go",0,265,4,7,"win","Win","win","no_press",0,NA,"no_press",0
"4768",19149,"EEMR0429",16,16,15,14,13,1816,512,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,269,4,8,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4769",19153,"EEMR0429",16,16,15,14,13,2628,770,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,273,4,9,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4770",19157,"EEMR0429",16,16,15,14,13,2394,884,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,277,4,10,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4771",19162,"EEMR0429",16,16,15,14,13,1916,530,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,282,4,11,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4772",19167,"EEMR0429",16,16,15,14,13,2116,502,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,287,4,12,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4773",19168,"EEMR0429",16,16,15,14,13,1821,793,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,288,4,13,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4774",19170,"EEMR0429",16,16,15,14,13,2550,545,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,290,4,14,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4775",19177,"EEMR0429",16,16,15,14,13,2083,689,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,297,4,15,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4776",19184,"EEMR0429",16,16,15,14,13,2434,605,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,304,4,16,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4777",19187,"EEMR0429",16,16,15,14,13,1305,915,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,307,4,17,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4778",19189,"EEMR0429",16,16,15,14,13,1773,859,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,309,4,18,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4779",19190,"EEMR0429",16,16,15,14,13,2816,637,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,310,4,19,"neutral","Win",NA,"no_press",1,"no_press","no_press",0
"4780",19200,"EEMR0429",16,16,15,14,13,1525,925,0,0,"b.dacc",3,"no_press",0,"GW","Go",0,320,4,20,"neutral","Win",NA,NA,1,NA,NA,NA
"4781",19201,"FNMA0105",4,4,3,2,1,2267,811,1180,1,"b.dacc",2,"press",1,"GW","Go",1,1,1,1,"win","Win","win","press",1,"press","press",1
"4782",19204,"FNMA0105",4,4,3,2,1,3823,607,601,1,"b.dacc",2,"press",1,"GW","Go",1,4,1,2,"win","Win","win","press",1,"press","press",1
"4783",19206,"FNMA0105",4,4,3,2,1,1477,595,609,1,"b.dacc",2,"press",1,"GW","Go",1,6,1,3,"win","Win","win","press",1,"press","press",1
"4784",19207,"FNMA0105",4,4,3,2,1,1645,597,623,0,"b.dacc",2,"press",1,"GW","Go",1,7,1,4,"neutral","Win",NA,"press",0,NA,"press",1
"4785",19208,"FNMA0105",4,4,3,2,1,2493,851,461,1,"b.dacc",2,"press",1,"GW","Go",1,8,1,5,"win","Win","win","press",1,"press","press",1
"4786",19210,"FNMA0105",4,4,3,2,1,1996,663,482,1,"b.dacc",2,"press",1,"GW","Go",1,10,1,6,"win","Win","win","press",1,"press","press",1
"4787",19212,"FNMA0105",4,4,3,2,1,1577,663,442,1,"b.dacc",2,"press",1,"GW","Go",1,12,1,7,"win","Win","win","press",1,"press","press",1
"4788",19216,"FNMA0105",4,4,3,2,1,1800,856,506,0,"b.dacc",2,"press",1,"GW","Go",1,16,1,8,"neutral","Win",NA,"press",0,NA,"press",1
"4789",19221,"FNMA0105",4,4,3,2,1,1765,892,508,1,"b.dacc",2,"press",1,"GW","Go",1,21,1,9,"win","Win","win","press",1,"press","press",1
"4790",19225,"FNMA0105",4,4,3,2,1,2722,934,524,1,"b.dacc",2,"press",1,"GW","Go",1,25,1,10,"win","Win","win","press",1,"press","press",1
"4791",19234,"FNMA0105",4,4,3,2,1,1873,963,459,1,"b.dacc",2,"press",1,"GW","Go",1,34,1,11,"win","Win","win","press",1,"press","press",1
"4792",19250,"FNMA0105",4,4,3,2,1,2512,624,789,1,"b.dacc",2,"press",1,"GW","Go",1,50,1,12,"win","Win","win","press",1,"press","press",1
"4793",19252,"FNMA0105",4,4,3,2,1,2964,933,553,1,"b.dacc",2,"press",1,"GW","Go",1,52,1,13,"win","Win","win","press",1,"press","press",1
"4794",19256,"FNMA0105",4,4,3,2,1,1658,737,611,1,"b.dacc",2,"press",1,"GW","Go",1,56,1,14,"win","Win","win","press",1,"press","press",1
"4795",19258,"FNMA0105",4,4,3,2,1,1000,858,495,0,"b.dacc",2,"press",1,"GW","Go",1,58,1,15,"neutral","Win",NA,"press",0,NA,"press",1
"4796",19259,"FNMA0105",4,4,3,2,1,2816,872,498,1,"b.dacc",2,"press",1,"GW","Go",1,59,1,16,"win","Win","win","press",1,"press","press",1
"4797",19265,"FNMA0105",4,4,3,2,1,2209,689,440,1,"b.dacc",2,"press",1,"GW","Go",1,65,1,17,"win","Win","win","press",1,"press","press",1
"4798",19266,"FNMA0105",4,4,3,2,1,1305,965,404,1,"b.dacc",2,"press",1,"GW","Go",1,66,1,18,"win","Win","win","press",1,"press","press",1
"4799",19273,"FNMA0105",4,4,3,2,1,1867,829,500,0,"b.dacc",2,"press",1,"GW","Go",1,73,1,19,"neutral","Win",NA,"press",0,NA,"press",1
"4800",19274,"FNMA0105",4,4,3,2,1,1773,799,476,1,"b.dacc",2,"press",1,"GW","Go",1,74,1,20,"win","Win","win","press",1,"press",NA,NA
"4801",19283,"FNMA0105",8,8,5,6,7,1809,599,472,1,"b.dacc",2,"press",1,"GW","Go",1,83,2,1,"win","Win","win","press",1,"press","press",1
"4802",19295,"FNMA0105",8,8,5,6,7,1446,554,453,0,"b.dacc",2,"press",1,"GW","Go",1,95,2,2,"neutral","Win",NA,"press",0,NA,"press",1
"4803",19302,"FNMA0105",8,8,5,6,7,1722,694,593,1,"b.dacc",2,"press",1,"GW","Go",1,102,2,3,"win","Win","win","press",1,"press","press",1
"4804",19304,"FNMA0105",8,8,5,6,7,2188,566,581,1,"b.dacc",2,"press",1,"GW","Go",1,104,2,4,"win","Win","win","press",1,"press","press",1
"4805",19305,"FNMA0105",8,8,5,6,7,2307,933,506,1,"b.dacc",2,"press",1,"GW","Go",1,105,2,5,"win","Win","win","press",1,"press","press",1
"4806",19308,"FNMA0105",8,8,5,6,7,1876,566,409,1,"b.dacc",2,"press",1,"GW","Go",1,108,2,6,"win","Win","win","press",1,"press","press",1
"4807",19309,"FNMA0105",8,8,5,6,7,2757,712,455,1,"b.dacc",2,"press",1,"GW","Go",1,109,2,7,"win","Win","win","press",1,"press","press",1
"4808",19310,"FNMA0105",8,8,5,6,7,1944,955,416,1,"b.dacc",2,"press",1,"GW","Go",1,110,2,8,"win","Win","win","press",1,"press","press",1
"4809",19316,"FNMA0105",8,8,5,6,7,1929,529,411,1,"b.dacc",2,"press",1,"GW","Go",1,116,2,9,"win","Win","win","press",1,"press","press",1
"4810",19325,"FNMA0105",8,8,5,6,7,2144,568,447,1,"b.dacc",2,"press",1,"GW","Go",1,125,2,10,"win","Win","win","press",1,"press","press",1
"4811",19329,"FNMA0105",8,8,5,6,7,1486,725,431,1,"b.dacc",2,"press",1,"GW","Go",1,129,2,11,"win","Win","win","press",1,"press","press",1
"4812",19331,"FNMA0105",8,8,5,6,7,2353,652,431,0,"b.dacc",2,"press",1,"GW","Go",1,131,2,12,"neutral","Win",NA,"press",0,NA,"press",1
"4813",19340,"FNMA0105",8,8,5,6,7,2000,789,500,0,"b.dacc",2,"press",1,"GW","Go",1,140,2,13,"neutral","Win",NA,"press",0,NA,"press",1
"4814",19342,"FNMA0105",8,8,5,6,7,1584,854,458,1,"b.dacc",2,"press",1,"GW","Go",1,142,2,14,"win","Win","win","press",1,"press","press",1
"4815",19344,"FNMA0105",8,8,5,6,7,3465,996,449,1,"b.dacc",2,"press",1,"GW","Go",1,144,2,15,"win","Win","win","press",1,"press","press",1
"4816",19352,"FNMA0105",8,8,5,6,7,1681,927,428,1,"b.dacc",2,"press",1,"GW","Go",1,152,2,16,"win","Win","win","press",1,"press","press",1
"4817",19353,"FNMA0105",8,8,5,6,7,1548,568,386,0,"b.dacc",2,"press",1,"GW","Go",1,153,2,17,"neutral","Win",NA,"press",0,NA,"press",1
"4818",19355,"FNMA0105",8,8,5,6,7,2047,759,409,1,"b.dacc",2,"press",1,"GW","Go",1,155,2,18,"win","Win","win","press",1,"press","press",1
"4819",19357,"FNMA0105",8,8,5,6,7,1259,855,439,1,"b.dacc",2,"press",1,"GW","Go",1,157,2,19,"win","Win","win","press",1,"press","press",1
"4820",19359,"FNMA0105",8,8,5,6,7,2134,759,448,1,"b.dacc",2,"press",1,"GW","Go",1,159,2,20,"win","Win","win","press",1,"press",NA,NA
"4821",19365,"FNMA0105",12,12,9,10,11,2454,702,622,1,"b.dacc",2,"press",1,"GW","Go",1,165,3,1,"win","Win","win","press",1,"press","press",1
"4822",19366,"FNMA0105",12,12,9,10,11,1962,784,565,1,"b.dacc",2,"press",1,"GW","Go",1,166,3,2,"win","Win","win","press",1,"press","press",1
"4823",19367,"FNMA0105",12,12,9,10,11,2428,680,552,1,"b.dacc",2,"press",1,"GW","Go",1,167,3,3,"win","Win","win","press",1,"press","press",1
"4824",19371,"FNMA0105",12,12,9,10,11,2508,681,550,1,"b.dacc",2,"press",1,"GW","Go",1,171,3,4,"win","Win","win","press",1,"press","press",1
"4825",19393,"FNMA0105",12,12,9,10,11,1000,666,644,0,"b.dacc",2,"press",1,"GW","Go",1,193,3,5,"neutral","Win",NA,"press",0,NA,"press",1
"4826",19394,"FNMA0105",12,12,9,10,11,1699,509,367,1,"b.dacc",2,"press",1,"GW","Go",1,194,3,6,"win","Win","win","press",1,"press","press",1
"4827",19395,"FNMA0105",12,12,9,10,11,1671,782,405,0,"b.dacc",2,"press",1,"GW","Go",1,195,3,7,"neutral","Win",NA,"press",0,NA,"press",1
"4828",19396,"FNMA0105",12,12,9,10,11,1744,788,372,1,"b.dacc",2,"press",1,"GW","Go",1,196,3,8,"win","Win","win","press",1,"press","press",1
"4829",19409,"FNMA0105",12,12,9,10,11,1747,713,443,0,"b.dacc",2,"press",1,"GW","Go",1,209,3,9,"neutral","Win",NA,"press",0,NA,"press",1
"4830",19410,"FNMA0105",12,12,9,10,11,1000,903,388,1,"b.dacc",2,"press",1,"GW","Go",1,210,3,10,"win","Win","win","press",1,"press","press",1
"4831",19415,"FNMA0105",12,12,9,10,11,2199,979,522,1,"b.dacc",2,"press",1,"GW","Go",1,215,3,11,"win","Win","win","press",1,"press","press",1
"4832",19421,"FNMA0105",12,12,9,10,11,1826,911,603,1,"b.dacc",2,"press",1,"GW","Go",1,221,3,12,"win","Win","win","press",1,"press","press",1
"4833",19422,"FNMA0105",12,12,9,10,11,1513,707,392,1,"b.dacc",2,"press",1,"GW","Go",1,222,3,13,"win","Win","win","press",1,"press","press",1
"4834",19426,"FNMA0105",12,12,9,10,11,1745,970,479,1,"b.dacc",2,"press",1,"GW","Go",1,226,3,14,"win","Win","win","press",1,"press","press",1
"4835",19427,"FNMA0105",12,12,9,10,11,1160,884,386,1,"b.dacc",2,"press",1,"GW","Go",1,227,3,15,"win","Win","win","press",1,"press","press",1
"4836",19429,"FNMA0105",12,12,9,10,11,1155,692,366,1,"b.dacc",2,"press",1,"GW","Go",1,229,3,16,"win","Win","win","press",1,"press","press",1
"4837",19430,"FNMA0105",12,12,9,10,11,2671,910,451,1,"b.dacc",2,"press",1,"GW","Go",1,230,3,17,"win","Win","win","press",1,"press","press",1
"4838",19432,"FNMA0105",12,12,9,10,11,2973,521,400,1,"b.dacc",2,"press",1,"GW","Go",1,232,3,18,"win","Win","win","press",1,"press","press",1
